file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
deadlift_up\5f26be5e-4211-4de2-866c-b743a499f6ee.jpg,657.0,240.0,0.18386777,624.0,203.0,0.24318968,706.0,205.0,0.24894297,582.0,243.0,0.5528298,754.0,249.0,0.55842245,469.0,458.0,0.79592687,827.0,469.0,0.6329665,429.0,759.0,0.630272,890.0,760.0,0.6958648,417.0,943.0,0.76370615,918.0,942.0,0.59385467,556.0,942.0,0.68709445,770.0,937.0,0.54092354,584.0,1336.0,0.7935679,752.0,1330.0,0.7325334,594.0,1687.0,0.75015485,754.0,1675.0,0.6167413,3,deadlift_up
deadlift_up\77eaa43b-ab89-4aad-9e64-b6b09ba223f8.jpg,722.0,269.0,0.5921547,754.0,234.0,0.8603325,707.0,242.0,0.47494105,842.0,243.0,0.4608609,725.0,257.0,0.28778875,922.0,440.0,0.60467577,708.0,464.0,0.52732086,947.0,710.0,0.73418516,648.0,684.0,0.6879356,925.0,925.0,0.55971587,567.0,869.0,0.57861865,849.0,916.0,0.6456356,692.0,913.0,0.53606963,855.0,1235.0,0.6840633,736.0,1219.0,0.62843937,854.0,1531.0,0.45571387,751.0,1496.0,0.8096819,3,deadlift_up
deadlift_up\94a89532-643e-4459-8b20-bece60c1c6f3.jpg,688.0,377.0,0.6259661,682.0,338.0,0.71622425,718.0,336.0,0.60993433,723.0,354.0,0.62358403,827.0,344.0,0.3876464,706.0,593.0,0.66359746,964.0,553.0,0.7431262,595.0,935.0,0.84573144,935.0,822.0,0.41969907,516.0,1152.0,0.5630703,868.0,999.0,0.120160766,740.0,1114.0,0.6815461,916.0,1090.0,0.64705426,763.0,1464.0,0.67159724,885.0,1387.0,0.608239,762.0,1776.0,0.62070405,863.0,1687.0,0.54012394,3,deadlift_up
deadlift_up\986687c7-d3c5-4e51-ab14-ccce3cff8b37 (1).jpg,788.0,491.0,0.456029,764.0,450.0,0.2681112,786.0,461.0,0.6369092,641.0,441.0,0.2376042,729.0,456.0,0.66415936,538.0,628.0,0.5221641,716.0,670.0,0.36875263,568.0,845.0,0.18769646,829.0,975.0,0.42305154,771.0,823.0,0.13163257,933.0,1162.0,0.6932939,575.0,1101.0,0.6149253,736.0,1128.0,0.689351,627.0,1384.0,0.59785676,741.0,1456.0,0.5425223,664.0,1663.0,0.43099323,742.0,1750.0,0.63734937,3,deadlift_up
deadlift_up\986687c7-d3c5-4e51-ab14-ccce3cff8b37.jpg,788.0,491.0,0.456029,764.0,450.0,0.2681112,786.0,461.0,0.6369092,641.0,441.0,0.2376042,729.0,456.0,0.66415936,538.0,628.0,0.5221641,716.0,670.0,0.36875263,568.0,845.0,0.18769646,829.0,975.0,0.42305154,771.0,823.0,0.13163257,933.0,1162.0,0.6932939,575.0,1101.0,0.6149253,736.0,1128.0,0.689351,627.0,1384.0,0.59785676,741.0,1456.0,0.5425223,664.0,1663.0,0.43099323,742.0,1750.0,0.63734937,3,deadlift_up
deadlift_up\999b9a5d-67c6-49f6-8710-9863cd3ae813.jpg,732.0,280.0,0.3772385,729.0,248.0,0.4279933,719.0,248.0,0.60095704,668.0,243.0,0.3226383,647.0,246.0,0.7176244,632.0,358.0,0.37473747,594.0,329.0,0.5751616,624.0,561.0,0.18271391,598.0,475.0,0.20731546,737.0,480.0,0.3478502,734.0,450.0,0.42219058,643.0,760.0,0.307953,624.0,755.0,0.44667533,640.0,1096.0,0.46416873,649.0,1096.0,0.34040457,657.0,1433.0,0.16416024,660.0,1445.0,0.23783888,3,deadlift_up
deadlift_up\9dd7278b-110e-46db-a17f-47500dc1a60a.jpg,801.0,362.0,0.13368589,759.0,322.0,0.19232623,849.0,327.0,0.20868449,701.0,361.0,0.65594745,889.0,365.0,0.552887,593.0,595.0,0.5961065,957.0,618.0,0.7431081,542.0,889.0,0.78941715,1015.0,895.0,0.6463629,531.0,1038.0,0.44883284,1036.0,1065.0,0.6727258,666.0,1077.0,0.6330547,878.0,1082.0,0.70615435,692.0,1434.0,0.76790863,849.0,1437.0,0.7049079,686.0,1742.0,0.7718213,840.0,1737.0,0.7890155,3,deadlift_up
deadlift_up\Barbend.com-Featured-Image-A-person-ready-to-deadlift-1.jpg,808.0,66.0,0.5496514,827.0,49.0,0.75240904,792.0,49.0,0.62455916,858.0,58.0,0.6076509,769.0,56.0,0.5385321,911.0,172.0,0.7537443,717.0,169.0,0.7093917,969.0,322.0,0.8031422,658.0,314.0,0.6920612,981.0,463.0,0.6378211,633.0,466.0,0.7165674,863.0,424.0,0.7046293,750.0,420.0,0.65312755,900.0,654.0,0.7667476,718.0,657.0,0.6881138,900.0,869.0,0.6642045,707.0,865.0,0.8379858,3,deadlift_up
deadlift_up\Zrzut ekranu 2024-03-12 204133.jpg,150.0,132.0,0.7033929,156.0,120.0,0.51616514,154.0,120.0,0.4702675,187.0,119.0,0.60911524,182.0,117.0,0.45993373,195.0,181.0,0.7618281,201.0,177.0,0.67838955,174.0,289.0,0.55587417,182.0,277.0,0.42815194,153.0,351.0,0.33404997,157.0,344.0,0.36670607,184.0,348.0,0.6313107,188.0,341.0,0.6015792,167.0,460.0,0.32429022,170.0,446.0,0.40426248,185.0,573.0,0.61353874,182.0,553.0,0.47655928,3,deadlift_up
deadlift_up\Zrzut ekranu 2024-03-12 204452.jpg,257.0,200.0,0.15580188,260.0,186.0,0.17189175,245.0,200.0,0.22753736,284.0,175.0,0.21412975,252.0,201.0,0.33878675,331.0,154.0,0.23260164,285.0,237.0,0.28821266,334.0,147.0,0.24445714,306.0,266.0,0.10997945,339.0,145.0,0.42250377,303.0,232.0,0.075599104,450.0,215.0,0.18483151,357.0,286.0,0.18530908,293.0,497.0,0.6827382,288.0,515.0,0.48658997,343.0,778.0,0.61812675,323.0,771.0,0.55978775,3,deadlift_up
deadlift_up\Zrzut ekranu 2024-03-13 131833.jpg,278.0,288.0,0.7902142,290.0,273.0,0.6695686,280.0,274.0,0.6644634,334.0,273.0,0.8133387,313.0,273.0,0.638952,360.0,317.0,0.7539051,300.0,342.0,0.5909723,381.0,397.0,0.38976955,279.0,433.0,0.33353043,370.0,418.0,0.36066383,291.0,428.0,0.16905165,379.0,487.0,0.6348884,317.0,495.0,0.6762862,329.0,678.0,0.72294736,279.0,687.0,0.7687872,381.0,899.0,0.39948046,333.0,899.0,0.5093364,3,deadlift_up
deadlift_up\Zrzut ekranu 2024-03-13 131919.jpg,268.0,308.0,0.6476345,280.0,291.0,0.64728224,269.0,295.0,0.58744216,320.0,287.0,0.8118613,297.0,291.0,0.46115002,344.0,337.0,0.60863477,282.0,356.0,0.53783345,359.0,410.0,0.45450923,262.0,453.0,0.22108622,351.0,414.0,0.4273915,332.0,426.0,0.23282367,339.0,510.0,0.6992873,293.0,515.0,0.651096,316.0,706.0,0.7003386,282.0,710.0,0.63309175,57.0,869.0,0.29341623,317.0,879.0,0.30446514,3,deadlift_up
deadlift_up\Zrzut ekranu 2024-03-13 132248.jpg,300.0,162.0,0.71890855,311.0,142.0,0.62152123,292.0,148.0,0.5513185,352.0,137.0,0.82296824,306.0,147.0,0.54219055,391.0,180.0,0.80564225,330.0,206.0,0.5944233,347.0,289.0,0.21284927,348.0,301.0,0.3216159,272.0,267.0,0.1905878,287.0,305.0,0.10841968,358.0,389.0,0.70198476,335.0,398.0,0.62520325,314.0,566.0,0.41983128,317.0,585.0,0.46253562,342.0,784.0,0.2316022,346.0,782.0,0.25185728,3,deadlift_up
deadlift_up\Zrzut ekranu 2024-03-13 132331.jpg,202.0,128.0,0.504122,213.0,110.0,0.69268835,194.0,115.0,0.45372245,254.0,111.0,0.7209265,207.0,120.0,0.46874428,290.0,156.0,0.5582228,203.0,206.0,0.5601377,240.0,237.0,0.10599877,228.0,322.0,0.2388611,161.0,208.0,0.18674238,220.0,391.0,0.14570984,258.0,371.0,0.66733414,214.0,387.0,0.55613315,226.0,536.0,0.60773575,216.0,539.0,0.2567712,250.0,758.0,0.65048945,225.0,632.0,0.050980315,3,deadlift_up
deadlift_up\adc2f6c4-9762-40b8-88c5-a6ffcf7a1e31.jpg,823.0,525.0,0.63922447,822.0,500.0,0.24442121,806.0,499.0,0.40660295,752.0,491.0,0.14103821,721.0,492.0,0.34035084,701.0,638.0,0.46185452,674.0,656.0,0.51013494,724.0,877.0,0.296665,714.0,889.0,0.4785771,817.0,1068.0,0.1933295,828.0,1091.0,0.35376,730.0,1029.0,0.41828594,722.0,1040.0,0.36846322,719.0,1337.0,0.41415012,707.0,1352.0,0.43437073,667.0,1604.0,0.16009971,659.0,1668.0,0.62882817,3,deadlift_up
deadlift_up\aef7502e-1fe0-40f5-b448-108c0d9676ee.jpg,686.0,344.0,0.63661313,707.0,312.0,0.5113314,687.0,312.0,0.35307622,791.0,322.0,0.6636827,769.0,323.0,0.103545874,826.0,526.0,0.53076947,795.0,498.0,0.538731,751.0,813.0,0.5365598,743.0,792.0,0.22118089,640.0,1009.0,0.32387763,646.0,986.0,0.21568844,751.0,936.0,0.4314951,740.0,926.0,0.47085717,778.0,1253.0,0.5007766,747.0,1191.0,0.15692207,781.0,1533.0,0.49471915,772.0,1292.0,0.22151682,3,deadlift_up
deadlift_up\b24f5845-a2f3-4749-bd3a-533585b2386b.jpg,775.0,392.0,0.13265243,751.0,365.0,0.12802012,809.0,369.0,0.0783268,720.0,389.0,0.60843587,839.0,392.0,0.6832355,621.0,535.0,0.5318575,904.0,547.0,0.6779311,556.0,744.0,0.46498168,951.0,764.0,0.58622134,561.0,891.0,0.6520753,960.0,898.0,0.7475581,672.0,900.0,0.6464226,838.0,910.0,0.6277072,689.0,1202.0,0.64018804,839.0,1209.0,0.804526,672.0,1495.0,0.7160772,851.0,1488.0,0.7579234,3,deadlift_up
deadlift_up\b5162e26-83da-4d4d-b0f8-279c04e0cad9.jpg,698.0,533.0,0.13887131,666.0,505.0,0.13546278,726.0,505.0,0.11640163,625.0,539.0,0.6847155,760.0,538.0,0.7252897,547.0,712.0,0.74633914,837.0,701.0,0.7272901,496.0,909.0,0.5260401,898.0,902.0,0.48495921,504.0,1036.0,0.5971608,908.0,1008.0,0.63430816,620.0,1071.0,0.6520774,789.0,1070.0,0.57072335,655.0,1342.0,0.7545953,801.0,1337.0,0.7083452,649.0,1604.0,0.71212816,827.0,1591.0,0.82078815,3,deadlift_up
deadlift_up\b824bda6-a8da-4506-8200-f6974b1acde5.jpg,714.0,396.0,0.1456861,690.0,368.0,0.16413891,750.0,368.0,0.153321,664.0,386.0,0.482508,785.0,379.0,0.6039351,561.0,491.0,0.6478193,852.0,504.0,0.6780893,498.0,718.0,0.77204204,916.0,738.0,0.50893354,496.0,889.0,0.7163193,931.0,895.0,0.7142106,615.0,858.0,0.60883826,792.0,867.0,0.70301104,617.0,1225.0,0.81498474,797.0,1208.0,0.8148616,586.0,1567.0,0.55079085,815.0,1566.0,0.4775213,3,deadlift_up
deadlift_up\c4b544b5-7f3f-4beb-bb89-50a06dabc3b1.jpg,831.0,387.0,0.47198904,820.0,358.0,0.3071875,810.0,359.0,0.49571216,748.0,359.0,0.19113731,724.0,366.0,0.7421293,751.0,529.0,0.3728685,684.0,545.0,0.46435124,762.0,813.0,0.2664978,720.0,837.0,0.4780544,845.0,968.0,0.080940604,811.0,1053.0,0.6584713,772.0,948.0,0.27572808,727.0,988.0,0.37721902,275.0,730.0,0.31346998,759.0,1242.0,0.15490277,750.0,1491.0,0.1327784,749.0,1506.0,0.11742865,3,deadlift_up
deadlift_up\deadl3542ift.jpg,169.0,47.0,0.6797558,175.0,39.0,0.50307345,169.0,40.0,0.48567715,195.0,36.0,0.6049975,183.0,38.0,0.21915063,209.0,73.0,0.8297165,187.0,74.0,0.6256956,205.0,140.0,0.7102667,190.0,138.0,0.37379694,199.0,199.0,0.4880451,181.0,192.0,0.23372523,191.0,183.0,0.741537,175.0,179.0,0.54859173,192.0,255.0,0.57367456,171.0,251.0,0.5396043,198.0,329.0,0.69114393,177.0,319.0,0.7630366,3,deadlift_up
deadlift_up\deadlift (1).jpg,532.0,39.0,0.78531134,528.0,24.0,0.70582455,515.0,23.0,0.58824956,492.0,25.0,0.55178535,465.0,26.0,0.6550816,533.0,115.0,0.6059104,442.0,100.0,0.8151166,607.0,239.0,0.68986213,475.0,238.0,0.5422387,670.0,351.0,0.68202984,508.0,351.0,0.6461388,606.0,356.0,0.8183961,544.0,361.0,0.7331663,613.0,564.0,0.5337989,521.0,574.0,0.548607,606.0,633.0,0.08136319,495.0,631.0,0.11455726,3,deadlift_up
deadlift_up\deadliftmuscles-811ae69a718542c7887a113133c3fb79.jpg,558.0,74.0,0.08561039,562.0,69.0,0.07227193,555.0,68.0,0.06708788,570.0,75.0,0.074415326,539.0,63.0,0.12412595,571.0,118.0,0.4072573,508.0,110.0,0.47054383,591.0,194.0,0.1058005,505.0,195.0,0.62756556,597.0,275.0,0.46225676,522.0,276.0,0.3609789,571.0,290.0,0.5335558,530.0,292.0,0.6304232,566.0,422.0,0.5549637,510.0,434.0,0.57971513,556.0,546.0,0.8068167,483.0,588.0,0.48426655,3,deadlift_up
deadlift_up\ecede857-1beb-49bf-84cc-75aaa8ac065f.jpg,614.0,301.0,0.7037202,649.0,264.0,0.6872697,594.0,265.0,0.65294975,756.0,274.0,0.46646178,610.0,278.0,0.30692324,842.0,506.0,0.7223349,571.0,504.0,0.7358148,855.0,828.0,0.67803866,499.0,759.0,0.58941424,838.0,1081.0,0.61544174,414.0,958.0,0.73077655,740.0,1042.0,0.677223,566.0,1027.0,0.52470577,744.0,1387.0,0.6999845,601.0,1342.0,0.7742612,736.0,1681.0,0.6782479,613.0,1640.0,0.75007486,3,deadlift_up
deadlift_up\powerlifting-coach-Enrique-Santatecla-perform-the-barbell-deadlift.jpg,777.0,218.0,0.7616717,798.0,196.0,0.6837921,761.0,194.0,0.66973925,830.0,166.0,0.74993116,739.0,164.0,0.6161052,894.0,275.0,0.88139015,683.0,277.0,0.90122306,918.0,449.0,0.89977366,650.0,441.0,0.91773057,939.0,582.0,0.8114618,627.0,583.0,0.6376656,848.0,536.0,0.80196834,727.0,538.0,0.80819416,867.0,744.0,0.78473425,713.0,742.0,0.8775842,877.0,947.0,0.913609,709.0,948.0,0.85056347,3,deadlift_up
deadlift_up\video-frame-9543.jpg,591.0,325.0,0.78176516,623.0,298.0,0.82366204,604.0,297.0,0.68900704,715.0,312.0,0.6243825,683.0,310.0,0.46317738,766.0,508.0,0.86007315,625.0,498.0,0.7031548,731.0,790.0,0.8207038,600.0,785.0,0.71831316,729.0,1055.0,0.6106384,520.0,1012.0,0.7566075,711.0,940.0,0.8178681,603.0,936.0,0.7786733,776.0,1343.0,0.7791297,616.0,1318.0,0.8753884,852.0,1751.0,0.5032523,573.0,1642.0,0.64163595,3,deadlift_up
deadlift_up\walk-in-strong-crawl-out-stronger-royalty-free-image-1679069989.jpg,833.0,238.0,0.5267738,855.0,217.0,0.45712593,822.0,219.0,0.5114441,921.0,210.0,0.74756694,829.0,219.0,0.20213701,990.0,335.0,0.5408498,804.0,361.0,0.7232456,1039.0,507.0,0.76715523,729.0,538.0,0.6029401,1043.0,668.0,0.60698277,652.0,684.0,0.41962418,935.0,682.0,0.74112785,800.0,688.0,0.74680734,979.0,960.0,0.6022199,786.0,957.0,0.70831335,1032.0,1246.0,0.6817267,773.0,1244.0,0.7598135,3,deadlift_up
plank\14e8d5bc-8b8c-4c15-a08b-911bea6bcfa8.jpg,1501.0,583.0,0.213035,1495.0,539.0,0.31223735,1526.0,576.0,0.2863299,1429.0,500.0,0.367477,1526.0,553.0,0.3987492,1285.0,538.0,0.8496764,1524.0,603.0,0.7135069,1255.0,746.0,0.20182976,1439.0,921.0,0.8655251,1355.0,811.0,0.35804766,1455.0,811.0,0.28729248,1087.0,651.0,0.75065076,1197.0,716.0,0.5088122,743.0,802.0,0.43467486,805.0,877.0,0.55213463,430.0,451.0,0.077835925,386.0,940.0,0.060472533,4,plank
plank\1650626324c6e7708bc4b8f61ac485dd4e03729334e8d03e5cdbf5cc3ee95b4e9793c67c01.jpg,796.0,1364.0,0.7596378,825.0,1276.0,0.67651063,816.0,1269.0,0.60789335,1052.0,1276.0,0.7309489,1041.0,1262.0,0.60542244,1361.0,1528.0,0.6733469,1441.0,1465.0,0.9007739,1341.0,2420.0,0.57315713,1446.0,2329.0,0.7250744,748.0,2388.0,0.83459294,822.0,2318.0,0.65898424,2588.0,1602.0,0.7938387,2605.0,1558.0,0.6126888,3778.0,1894.0,0.82675034,3775.0,1858.0,0.8726439,4904.0,2056.0,0.77730465,4843.0,2046.0,0.7872443,4,plank
plank\1ea7dbb7-90a9-42bf-bbe0-fb60e75e3b8b.jpg,845.0,974.0,0.15644588,855.0,961.0,0.17802122,829.0,1018.0,0.21843223,864.0,953.0,0.19826528,803.0,973.0,0.12125484,783.0,877.0,0.139663,799.0,871.0,0.11662654,938.0,1027.0,0.06376605,951.0,1047.0,0.17743357,788.0,1148.0,0.22285429,809.0,1143.0,0.20058595,827.0,644.0,0.29159892,809.0,636.0,0.2781131,834.0,579.0,0.22678156,743.0,589.0,0.20807102,825.0,532.0,0.27283075,805.0,531.0,0.36927888,4,plank
plank\20210220_012909_981461_plank.max-1800x1800.jpg,73.0,166.0,0.7914034,71.0,157.0,0.56232643,72.0,157.0,0.67558396,91.0,150.0,0.74932504,90.0,150.0,0.72189885,125.0,173.0,0.8802477,133.0,168.0,0.8078107,133.0,255.0,0.7634053,145.0,230.0,0.69638884,74.0,246.0,0.86133075,85.0,230.0,0.7069829,234.0,197.0,0.64077294,236.0,191.0,0.5017353,343.0,209.0,0.7325098,340.0,201.0,0.87386644,437.0,217.0,0.8163793,426.0,207.0,0.8286184,4,plank
plank\2d3f4819-01b7-4e33-94b9-8e5ec28c87f4.jpg,1530.0,768.0,0.6766964,1550.0,745.0,0.52194846,1553.0,751.0,0.6146608,1526.0,689.0,0.5644427,1530.0,704.0,0.7738849,1370.0,625.0,0.7306644,1401.0,762.0,0.6958734,1324.0,791.0,0.44505838,1330.0,979.0,0.85144997,1450.0,862.0,0.36059728,1488.0,942.0,0.6504421,977.0,695.0,0.744187,972.0,779.0,0.5952983,680.0,759.0,0.774691,657.0,852.0,0.659408,392.0,775.0,0.76847726,343.0,853.0,0.7418375,4,plank
plank\2d977863-f726-494c-9492-9f1f3787210d.jpg,1662.0,686.0,0.5799421,1696.0,670.0,0.52425563,1702.0,684.0,0.71566343,1687.0,598.0,0.6613073,1707.0,632.0,0.64581096,1513.0,491.0,0.6471802,1553.0,680.0,0.67644083,1369.0,522.0,0.19870682,1410.0,873.0,0.8137778,1506.0,644.0,0.24489076,1560.0,824.0,0.5838405,1071.0,552.0,0.76702,1060.0,650.0,0.7267363,719.0,611.0,0.7109392,697.0,726.0,0.7255304,368.0,628.0,0.76463306,335.0,700.0,0.812178,4,plank
plank\30-Day-Plank-Challenge-Stocksy_txp37c4682fMZb300_Medium_3751574-8471c02a2c6f4d959de0e4fc3487238b.jpg,303.0,587.0,0.5790344,301.0,550.0,0.7196696,276.0,559.0,0.63767254,360.0,461.0,0.88856536,311.0,469.0,0.55394006,576.0,451.0,0.77962494,375.0,446.0,0.71879584,603.0,752.0,0.74413127,381.0,692.0,0.62718755,318.0,787.0,0.73912406,262.0,747.0,0.50889134,883.0,400.0,0.86836827,803.0,415.0,0.69204354,1119.0,526.0,0.6516812,990.0,547.0,0.52423346,1342.0,537.0,0.734604,1207.0,530.0,0.65714955,4,plank
plank\3a882734-aa79-4b09-9fd2-a251ef9560bc.jpg,1161.0,435.0,0.6973197,1214.0,382.0,0.7004777,1116.0,365.0,0.54308397,1244.0,296.0,0.4897296,998.0,228.0,0.7028754,1265.0,351.0,0.70561624,773.0,324.0,0.43593198,1181.0,607.0,0.3245553,710.0,728.0,0.87998104,1130.0,715.0,0.20344506,953.0,772.0,0.6911747,948.0,545.0,0.5949021,679.0,535.0,0.55399525,858.0,549.0,0.154451,568.0,568.0,0.5237973,673.0,513.0,0.280149,522.0,545.0,0.70611423,4,plank
plank\43b635cb-a0ee-4660-886e-80c09da1b082.jpg,618.0,1178.0,0.3674214,634.0,1177.0,0.4700619,593.0,1168.0,0.5282091,696.0,1113.0,0.57831967,577.0,1082.0,0.4926308,859.0,1079.0,0.5561925,607.0,925.0,0.6766472,920.0,1219.0,0.55803996,667.0,1089.0,0.1782901,690.0,1276.0,0.7879253,627.0,1250.0,0.23056749,1112.0,817.0,0.68341255,966.0,754.0,0.69026923,1218.0,758.0,0.8460465,1097.0,704.0,0.88579243,1346.0,649.0,0.7265857,1231.0,625.0,0.77232337,4,plank
plank\50ddeb4bd9360a8d195b11a440fdf3b1.jpg,2539.0,1698.0,0.5073959,2553.0,1655.0,0.51220465,2530.0,1650.0,0.49217284,2442.0,1598.0,0.15448052,2384.0,1593.0,0.54431057,2247.0,1659.0,0.53900594,2109.0,1668.0,0.5305284,2180.0,1985.0,0.40007105,2083.0,2093.0,0.53015995,2447.0,2065.0,0.392699,2438.0,2123.0,0.5842091,1597.0,1714.0,0.5704572,1533.0,1753.0,0.52188194,1155.0,1740.0,0.39346874,1107.0,1754.0,0.4963952,807.0,1740.0,0.642428,736.0,1752.0,0.725762,4,plank
plank\66ecc03dc9c01dd97418cfedfc56e483.jpg,1634.0,554.0,0.64862096,1660.0,515.0,0.62495404,1661.0,514.0,0.6399934,1595.0,453.0,0.86217314,1596.0,453.0,0.91105217,1368.0,467.0,0.6054572,1417.0,480.0,0.7999741,1275.0,739.0,0.753298,1323.0,777.0,0.879047,1508.0,733.0,0.45993024,1545.0,769.0,0.7786154,935.0,502.0,0.7927252,926.0,527.0,0.70910764,535.0,575.0,0.7186223,519.0,592.0,0.7235153,194.0,599.0,0.8081039,139.0,628.0,0.7335359,4,plank
plank\6de344ef-f3b7-496a-a7c8-9fcd6717ab85 (1).jpg,1645.0,717.0,0.53313816,1663.0,686.0,0.7013189,1666.0,686.0,0.7457297,1628.0,616.0,0.7536447,1628.0,615.0,0.78825116,1446.0,611.0,0.49264494,1478.0,652.0,0.6436329,1406.0,872.0,0.57945526,1439.0,928.0,0.92680264,1604.0,870.0,0.38847646,1618.0,900.0,0.7593317,1015.0,698.0,0.7940924,1016.0,736.0,0.70990646,681.0,775.0,0.73278654,669.0,803.0,0.76400447,318.0,800.0,0.75958276,285.0,826.0,0.842448,4,plank
plank\6de344ef-f3b7-496a-a7c8-9fcd6717ab85.jpg,1645.0,717.0,0.53313816,1663.0,686.0,0.7013189,1666.0,686.0,0.7457297,1628.0,616.0,0.7536447,1628.0,615.0,0.78825116,1446.0,611.0,0.49264494,1478.0,652.0,0.6436329,1406.0,872.0,0.57945526,1439.0,928.0,0.92680264,1604.0,870.0,0.38847646,1618.0,900.0,0.7593317,1015.0,698.0,0.7940924,1016.0,736.0,0.70990646,681.0,775.0,0.73278654,669.0,803.0,0.76400447,318.0,800.0,0.75958276,285.0,826.0,0.842448,4,plank
plank\706185c2-c147-4d80-8c6e-99a22e1e0b11.jpg,1730.0,609.0,0.54331154,1755.0,587.0,0.5859425,1767.0,613.0,0.61372495,1742.0,511.0,0.6307719,1770.0,572.0,0.5800117,1566.0,399.0,0.82840717,1612.0,622.0,0.67134297,1404.0,453.0,0.26838967,1464.0,817.0,0.87484145,1546.0,558.0,0.23980297,1633.0,758.0,0.7177545,1106.0,473.0,0.766374,1103.0,590.0,0.62332463,735.0,573.0,0.6604567,726.0,688.0,0.8090256,382.0,595.0,0.7152297,366.0,682.0,0.6431348,4,plank
plank\72461f59-18d4-48e7-be70-07da120d0641.jpg,1021.0,865.0,0.6865195,1063.0,821.0,0.52928656,980.0,820.0,0.7005465,1069.0,705.0,0.31943655,844.0,699.0,0.5476123,1083.0,700.0,0.4277858,630.0,704.0,0.45802292,1023.0,956.0,0.6840239,579.0,1076.0,0.73787475,980.0,1118.0,0.24601237,847.0,1157.0,0.73178744,688.0,629.0,0.37497693,500.0,687.0,0.50888443,695.0,601.0,0.29748917,434.0,715.0,0.4767645,645.0,834.0,0.15227427,403.0,725.0,0.23903748,4,plank
plank\82354613-2a14-48bd-ae4b-18dd1d5a44a6.jpg,486.0,891.0,0.61272275,500.0,841.0,0.7271429,463.0,851.0,0.7150864,631.0,736.0,0.7450241,527.0,743.0,0.51320946,912.0,833.0,0.6324587,589.0,750.0,0.52930915,944.0,1107.0,0.92718333,608.0,996.0,0.5710726,654.0,1131.0,0.6757256,573.0,1100.0,0.63847786,1217.0,728.0,0.2637778,1068.0,732.0,0.25262052,1290.0,831.0,0.45759946,1150.0,837.0,0.2026556,1370.0,813.0,0.6504041,1255.0,823.0,0.29515642,4,plank
plank\83a5cc43-a9a9-4a85-b025-916d57810608.jpg,759.0,285.0,0.14441554,754.0,274.0,0.20101179,769.0,275.0,0.20995297,721.0,294.0,0.345202,803.0,291.0,0.5234741,652.0,351.0,0.5814531,863.0,359.0,0.6276337,614.0,504.0,0.2725101,892.0,543.0,0.21263015,630.0,629.0,0.1115907,868.0,657.0,0.28663975,661.0,521.0,0.43715036,817.0,514.0,0.5507049,657.0,776.0,0.3234601,804.0,771.0,0.45822707,642.0,830.0,0.122855976,808.0,826.0,0.15108646,4,plank
plank\9bef1a79-164f-43d1-956f-46c32e0d27af.jpg,726.0,1060.0,0.19295011,734.0,1059.0,0.18797788,727.0,1048.0,0.17048195,741.0,1047.0,0.17609704,704.0,1041.0,0.16916364,776.0,1051.0,0.24656159,679.0,1033.0,0.31332305,792.0,1103.0,0.1558723,708.0,1110.0,0.1391616,762.0,1180.0,0.13953502,723.0,1155.0,0.18834367,782.0,1129.0,0.20141977,742.0,1133.0,0.21347687,765.0,1170.0,0.16548182,722.0,1202.0,0.113576,769.0,1227.0,0.24855675,756.0,1231.0,0.20059985,4,plank
plank\AdobeStock_88269839.jpeg,922.0,487.0,0.56655085,944.0,470.0,0.6551187,945.0,468.0,0.64810216,929.0,425.0,0.72358084,929.0,421.0,0.76132405,790.0,421.0,0.68533564,814.0,435.0,0.6573607,770.0,583.0,0.7404041,792.0,598.0,0.7980107,898.0,585.0,0.48941585,911.0,595.0,0.8967941,577.0,444.0,0.72524023,577.0,452.0,0.7322254,345.0,495.0,0.88474506,349.0,500.0,0.809382,141.0,500.0,0.77040666,139.0,511.0,0.74759513,4,plank
