file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
deadlift_down\dbe5df92-e24b-400d-9f2e-d8fcd6115301.jpg,302.0,566.0,0.70937777,292.0,525.0,0.7432643,285.0,526.0,0.54347867,354.0,456.0,0.7109957,341.0,459.0,0.6197809,504.0,504.0,0.6789986,504.0,517.0,0.5639664,508.0,803.0,0.6068506,516.0,800.0,0.51980466,489.0,1058.0,0.6631626,501.0,1047.0,0.41120532,901.0,791.0,0.6323362,901.0,790.0,0.60322917,532.0,941.0,0.29676542,567.0,959.0,0.30323628,659.0,1287.0,0.7393807,662.0,1243.0,0.50857043,0,deadlift_down
deadlift_down\deadlift342.jpg,122.0,158.0,0.7137934,124.0,150.0,0.5482371,120.0,152.0,0.54790425,143.0,142.0,0.7198137,133.0,145.0,0.22215475,170.0,172.0,0.5280938,148.0,178.0,0.6323216,189.0,234.0,0.6552034,149.0,234.0,0.60041153,188.0,298.0,0.43395162,147.0,282.0,0.5234772,243.0,217.0,0.69015,222.0,215.0,0.4485971,182.0,235.0,0.4167034,150.0,239.0,0.7420273,191.0,317.0,0.43858743,160.0,315.0,0.46944338,0,deadlift_down
deadlift_down\e5cf06dd-aec8-4856-9146-b04cb8f168ce.jpg,592.0,515.0,0.8175812,565.0,482.0,0.74791324,562.0,482.0,0.6948158,585.0,397.0,0.8221668,582.0,395.0,0.7077339,737.0,419.0,0.863204,749.0,403.0,0.71154094,788.0,762.0,0.70470035,789.0,725.0,0.6960459,776.0,992.0,0.8516748,799.0,943.0,0.28594655,1152.0,695.0,0.8025811,1136.0,673.0,0.7935469,747.0,808.0,0.6385219,735.0,769.0,0.6149528,930.0,1130.0,0.84164226,904.0,1033.0,0.29495725,0,deadlift_down
deadlift_down\e6da0032-b140-45c4-b35e-7b64c8a62797 (1).jpg,510.0,530.0,0.7956775,497.0,498.0,0.49024627,497.0,499.0,0.44422495,562.0,449.0,0.7315346,557.0,447.0,0.6839745,690.0,551.0,0.58985317,715.0,497.0,0.6880254,699.0,858.0,0.65792465,725.0,790.0,0.57312906,677.0,1064.0,0.7150902,704.0,887.0,0.14055963,1069.0,824.0,0.68841183,1069.0,775.0,0.81480765,697.0,928.0,0.39863417,711.0,850.0,0.6156184,821.0,1206.0,0.6476896,827.0,1094.0,0.2829924,0,deadlift_down
deadlift_down\e6da0032-b140-45c4-b35e-7b64c8a62797.jpg,510.0,530.0,0.7956775,497.0,498.0,0.49024627,497.0,499.0,0.44422495,562.0,449.0,0.7315346,557.0,447.0,0.6839745,690.0,551.0,0.58985317,715.0,497.0,0.6880254,699.0,858.0,0.65792465,725.0,790.0,0.57312906,677.0,1064.0,0.7150902,704.0,887.0,0.14055963,1069.0,824.0,0.68841183,1069.0,775.0,0.81480765,697.0,928.0,0.39863417,711.0,850.0,0.6156184,821.0,1206.0,0.6476896,827.0,1094.0,0.2829924,0,deadlift_down
deadlift_down\e737c173-8bd0-4f2e-bfd8-025dc8687280.jpg,481.0,783.0,0.64201874,454.0,757.0,0.46049392,452.0,761.0,0.6883854,469.0,677.0,0.86347795,466.0,684.0,0.8276575,601.0,685.0,0.74316406,607.0,682.0,0.7776137,636.0,925.0,0.6093869,643.0,925.0,0.63010156,631.0,1140.0,0.70191264,637.0,1116.0,0.5468552,948.0,919.0,0.69487786,953.0,919.0,0.6939393,621.0,1051.0,0.4565994,619.0,1032.0,0.3641103,755.0,1306.0,0.78164685,762.0,1291.0,0.48379573,0,deadlift_down
deadlift_down\eb3d7892-77a0-4bc4-bc0f-e695f178ef31.jpg,458.0,841.0,0.73522145,440.0,807.0,0.6319182,442.0,806.0,0.64469194,482.0,735.0,0.79068273,480.0,734.0,0.72622573,592.0,779.0,0.6552373,629.0,778.0,0.609216,546.0,1041.0,0.755812,659.0,1093.0,0.29184052,493.0,1290.0,0.7943898,532.0,1274.0,0.14222227,944.0,1073.0,0.8286306,989.0,1076.0,0.8842398,594.0,1147.0,0.44775015,658.0,1167.0,0.55818987,650.0,1531.0,0.70972514,735.0,1457.0,0.6405767,0,deadlift_down
deadlift_down\eccd132e-5b8f-40da-aedd-db89a75dbc0c.jpg,507.0,594.0,0.45261106,511.0,558.0,0.48743936,499.0,559.0,0.157425,592.0,531.0,0.42567027,578.0,537.0,0.16902992,698.0,622.0,0.55028033,709.0,624.0,0.556748,705.0,925.0,0.6135978,715.0,907.0,0.3516231,716.0,1159.0,0.1708132,734.0,1136.0,0.22843076,1052.0,865.0,0.6943451,1061.0,860.0,0.48048165,704.0,948.0,0.46698034,716.0,936.0,0.1987444,733.0,1254.0,0.18441485,818.0,1265.0,0.13860273,0,deadlift_down
deadlift_down\ef424869-4295-434f-bde7-5f0ab572b89c.jpg,500.0,799.0,0.6911553,484.0,761.0,0.80072296,484.0,760.0,0.76580954,532.0,692.0,0.87806684,531.0,693.0,0.81359196,662.0,727.0,0.7927968,670.0,742.0,0.6749385,618.0,999.0,0.68446696,679.0,1057.0,0.35042453,556.0,1258.0,0.715358,577.0,1247.0,0.25588092,1016.0,1033.0,0.8527589,1052.0,1035.0,0.7490442,661.0,1153.0,0.52610064,709.0,1151.0,0.597679,722.0,1502.0,0.563916,786.0,1429.0,0.61021256,0,deadlift_down
deadlift_down\f13b539c-beef-4fcc-a032-c879bf8efc59.jpg,443.0,824.0,0.51079047,433.0,780.0,0.7107779,413.0,792.0,0.46183354,499.0,704.0,0.6417094,476.0,724.0,0.15833856,653.0,803.0,0.72387767,662.0,791.0,0.7503427,675.0,1110.0,0.5496173,672.0,1093.0,0.4758969,653.0,1405.0,0.61676246,655.0,1370.0,0.12365769,1041.0,1107.0,0.72669315,1033.0,1090.0,0.54080284,650.0,1253.0,0.565495,609.0,1218.0,0.65081567,813.0,1622.0,0.631459,708.0,1556.0,0.113722146,0,deadlift_down
deadlift_down\f1ed7593-3f4d-4352-a39f-5735cf9b645d.jpg,583.0,478.0,0.6893674,559.0,448.0,0.6378225,567.0,443.0,0.45099682,595.0,397.0,0.7641274,614.0,380.0,0.7244388,678.0,498.0,0.66169655,779.0,420.0,0.8040323,655.0,806.0,0.87546873,819.0,696.0,0.48009747,622.0,979.0,0.723301,715.0,868.0,0.099052794,1041.0,822.0,0.7820689,1105.0,771.0,0.8709563,682.0,865.0,0.3753778,801.0,791.0,0.38756287,770.0,1164.0,0.59796554,881.0,1028.0,0.78859234,0,deadlift_down
deadlift_down\f7f691fa-f110-49b5-b573-f7a52e132b0f.jpg,430.0,502.0,0.5042165,411.0,475.0,0.4065649,408.0,474.0,0.30699578,452.0,420.0,0.5024072,463.0,407.0,0.17311667,571.0,527.0,0.37584943,641.0,435.0,0.68002176,566.0,828.0,0.7584996,720.0,699.0,0.2572556,543.0,1033.0,0.43354532,622.0,818.0,0.17943299,950.0,815.0,0.4397842,1003.0,755.0,0.4074848,584.0,880.0,0.3915733,688.0,801.0,0.28886262,715.0,1187.0,0.55429864,771.0,1019.0,0.5016593,0,deadlift_down
deadlift_down\f8250afb-5373-4e13-9027-fe3bfd4f33fe (1).jpg,485.0,563.0,0.5767622,482.0,529.0,0.4556705,465.0,535.0,0.39253998,557.0,486.0,0.4989995,537.0,492.0,0.17765597,704.0,559.0,0.5532422,666.0,530.0,0.62879896,737.0,858.0,0.6881131,669.0,773.0,0.22248234,750.0,1074.0,0.68275476,665.0,913.0,0.09530898,1016.0,790.0,0.6271622,970.0,763.0,0.44037732,711.0,873.0,0.31176853,640.0,817.0,0.3643304,847.0,1166.0,0.5053444,773.0,1063.0,0.2973352,0,deadlift_down
deadlift_down\f8250afb-5373-4e13-9027-fe3bfd4f33fe.jpg,485.0,563.0,0.5767622,482.0,529.0,0.4556705,465.0,535.0,0.39253998,557.0,486.0,0.4989995,537.0,492.0,0.17765597,704.0,559.0,0.5532422,666.0,530.0,0.62879896,737.0,858.0,0.6881131,669.0,773.0,0.22248234,750.0,1074.0,0.68275476,665.0,913.0,0.09530898,1016.0,790.0,0.6271622,970.0,763.0,0.44037732,711.0,873.0,0.31176853,640.0,817.0,0.3643304,847.0,1166.0,0.5053444,773.0,1063.0,0.2973352,0,deadlift_down
deadlift_up\0119098a-81e3-4be0-88bf-befb722e485a.jpg,630.0,468.0,0.7540965,657.0,431.0,0.5562376,631.0,436.0,0.6271878,768.0,420.0,0.82343495,712.0,429.0,0.5672479,850.0,581.0,0.7941271,685.0,611.0,0.78406614,833.0,887.0,0.7166475,662.0,850.0,0.563866,754.0,1107.0,0.71744835,557.0,1013.0,0.60671854,765.0,1081.0,0.7993865,646.0,1071.0,0.72756004,799.0,1445.0,0.62862766,678.0,1387.0,0.58970237,848.0,1758.0,0.6213882,733.0,1630.0,0.8216573,1,deadlift_up
deadlift_up\040644cd-25e6-4fe9-a1e8-4d20fa0720f7.jpg,648.0,284.0,0.6887733,673.0,235.0,0.6731322,666.0,236.0,0.65399736,788.0,237.0,0.8355486,780.0,234.0,0.7137328,830.0,418.0,0.7175313,792.0,415.0,0.70064235,758.0,762.0,0.7029818,738.0,753.0,0.563946,622.0,1007.0,0.75137454,622.0,970.0,0.49247986,742.0,994.0,0.82940614,704.0,980.0,0.5895183,726.0,1397.0,0.8020474,672.0,1349.0,0.43865559,784.0,1765.0,0.7640207,722.0,1629.0,0.57848173,1,deadlift_up
deadlift_up\0660fb18-284f-4ebd-9b92-fba14bd96c95.jpg,628.0,101.0,0.6686648,659.0,77.0,0.76019204,610.0,89.0,0.38860527,749.0,94.0,0.6805474,616.0,119.0,0.37215975,806.0,241.0,0.72683036,597.0,342.0,0.5518831,861.0,436.0,0.52962005,539.0,574.0,0.5067214,839.0,642.0,0.5608757,462.0,757.0,0.59020376,733.0,768.0,0.64422333,590.0,787.0,0.70982313,781.0,1131.0,0.69342566,650.0,1132.0,0.73095113,791.0,1535.0,0.6868913,659.0,1529.0,0.7801122,1,deadlift_up
deadlift_up\0733f733-2d6a-4fbd-94bb-0101ade87b9e.jpg,466.0,338.0,0.6600181,462.0,303.0,0.72394013,466.0,300.0,0.70867527,518.0,272.0,0.8336232,533.0,266.0,0.5241406,547.0,417.0,0.6941215,685.0,426.0,0.7023721,487.0,698.0,0.76186895,679.0,645.0,0.35145172,421.0,887.0,0.6222054,635.0,791.0,0.13930047,579.0,855.0,0.5763457,676.0,838.0,0.69541466,621.0,1180.0,0.5462632,702.0,1124.0,0.50782186,667.0,1482.0,0.75759596,750.0,1362.0,0.57261324,1,deadlift_up
deadlift_up\09d1cd63-33a4-4965-a80c-c916160d957d.jpg,753.0,315.0,0.5090892,747.0,280.0,0.5909083,761.0,277.0,0.43233854,793.0,237.0,0.64669615,821.0,233.0,0.62137187,794.0,308.0,0.7090767,967.0,407.0,0.6977061,705.0,583.0,0.75481087,951.0,665.0,0.5132532,621.0,799.0,0.7342974,916.0,847.0,0.21436137,801.0,816.0,0.68232167,918.0,827.0,0.6685047,811.0,1223.0,0.689252,928.0,1177.0,0.6816944,845.0,1585.0,0.6631508,969.0,1518.0,0.4816518,1,deadlift_up
deadlift_up\158dcea0-f8f6-452e-a639-760f894c7eb4.jpg,678.0,227.0,0.68402404,697.0,179.0,0.71304274,694.0,177.0,0.76312196,808.0,170.0,0.76562756,794.0,168.0,0.6752415,819.0,365.0,0.8195327,836.0,356.0,0.71286726,711.0,706.0,0.70278835,719.0,680.0,0.5304463,589.0,943.0,0.8165922,607.0,911.0,0.3566339,740.0,937.0,0.83740187,750.0,931.0,0.7612483,738.0,1316.0,0.688757,726.0,1282.0,0.58436775,777.0,1665.0,0.7064476,775.0,1569.0,0.5753622,1,deadlift_up
deadlift_up\17be6d6d-e66c-4dd2-8dfd-85584fe47e1b.jpg,713.0,410.0,0.38297138,711.0,383.0,0.5440196,730.0,382.0,0.3614074,754.0,347.0,0.65022314,814.0,349.0,0.37574232,758.0,421.0,0.67115945,924.0,516.0,0.64128983,652.0,670.0,0.6838065,920.0,752.0,0.50166476,569.0,873.0,0.8161257,886.0,953.0,0.30094856,740.0,890.0,0.65465796,865.0,898.0,0.6624719,731.0,1275.0,0.64833176,868.0,1258.0,0.6415005,758.0,1644.0,0.67779404,893.0,1593.0,0.57123744,1,deadlift_up
deadlift_up\17f2fafd-7321-437c-a791-51bba0643e15.jpg,653.0,230.0,0.7686263,674.0,176.0,0.63488257,674.0,175.0,0.62361896,782.0,165.0,0.7696283,777.0,161.0,0.61212385,782.0,379.0,0.61263883,840.0,372.0,0.8099091,665.0,740.0,0.5559814,708.0,718.0,0.48471,539.0,980.0,0.63741124,567.0,940.0,0.41644722,712.0,967.0,0.811057,764.0,957.0,0.65550506,724.0,1382.0,0.6417193,811.0,1316.0,0.6799724,772.0,1786.0,0.80418324,820.0,1635.0,0.7306997,1,deadlift_up
deadlift_up\1acf2be9-4a83-41ef-88a0-79152854b034.jpg,588.0,258.0,0.64921224,605.0,226.0,0.541087,591.0,236.0,0.45685387,696.0,213.0,0.40913674,660.0,233.0,0.24977516,715.0,313.0,0.63165367,712.0,343.0,0.4031248,635.0,488.0,0.55500066,600.0,599.0,0.2595539,540.0,633.0,0.30023584,527.0,648.0,0.24301635,655.0,818.0,0.45693812,665.0,810.0,0.48026899,668.0,1206.0,0.4169086,653.0,1205.0,0.42065352,688.0,1623.0,0.53950214,663.0,1579.0,0.43303823,1,deadlift_up
deadlift_up\20241218_203723_001.jpg,1562.0,1247.0,0.5695454,1488.0,1206.0,0.6996645,1486.0,1213.0,0.6343119,1464.0,1049.0,0.66855365,1458.0,1068.0,0.48205712,1746.0,992.0,0.6361126,1721.0,941.0,0.7941177,2212.0,1038.0,0.23432001,2190.0,986.0,0.5091578,2510.0,1208.0,0.63376915,2483.0,1179.0,0.3623851,2522.0,1002.0,0.6959964,2499.0,953.0,0.6417465,3100.0,947.0,0.49392882,3069.0,897.0,0.5903156,3617.0,901.0,0.51595694,3479.0,875.0,0.46212482,1,deadlift_up
deadlift_up\20241218_203723_002.jpg,1536.0,1241.0,0.57830966,1468.0,1201.0,0.47744367,1465.0,1214.0,0.38522175,1464.0,1032.0,0.65452576,1455.0,1064.0,0.5061096,1736.0,974.0,0.49963227,1700.0,933.0,0.80800325,2206.0,1031.0,0.27688906,2162.0,985.0,0.51572925,2500.0,1203.0,0.64987457,2468.0,1168.0,0.360346,2497.0,1006.0,0.7997849,2467.0,969.0,0.5184002,3092.0,936.0,0.5553372,3040.0,889.0,0.6208887,3612.0,904.0,0.8414035,3437.0,851.0,0.5062825,1,deadlift_up
deadlift_up\20241218_203723_003.jpg,1530.0,1239.0,0.57719773,1462.0,1191.0,0.730515,1458.0,1204.0,0.74415267,1458.0,1023.0,0.64914143,1457.0,1057.0,0.60176706,1731.0,956.0,0.8485931,1716.0,928.0,0.71648705,2197.0,1039.0,0.3552671,2170.0,985.0,0.4607267,2512.0,1204.0,0.65129364,2481.0,1181.0,0.39668486,2501.0,1009.0,0.7473011,2480.0,974.0,0.5867292,3083.0,938.0,0.56180394,3051.0,902.0,0.5647802,3608.0,897.0,0.73063785,3461.0,867.0,0.43928978,1,deadlift_up
deadlift_up\20241218_203723_004.jpg,1522.0,1243.0,0.4821873,1447.0,1196.0,0.6777587,1445.0,1207.0,0.7829522,1431.0,1040.0,0.6160506,1421.0,1070.0,0.4465763,1706.0,984.0,0.65788853,1672.0,949.0,0.7280537,2137.0,1054.0,0.3998314,2142.0,992.0,0.5250027,2475.0,1218.0,0.6255021,2460.0,1181.0,0.40600678,2505.0,1017.0,0.71826565,2494.0,980.0,0.7335638,3047.0,963.0,0.5698992,3037.0,917.0,0.42067972,3561.0,915.0,0.5066811,3541.0,889.0,0.6525686,1,deadlift_up
deadlift_up\20241218_203723_005.jpg,1495.0,1270.0,0.65193903,1425.0,1222.0,0.5763724,1423.0,1232.0,0.5856793,1419.0,1066.0,0.56188846,1423.0,1089.0,0.5585862,1698.0,1000.0,0.59661555,1674.0,955.0,0.70992196,2148.0,1081.0,0.45578527,2141.0,1021.0,0.532704,2460.0,1239.0,0.606082,2438.0,1211.0,0.4779374,2472.0,1035.0,0.7001058,2455.0,1000.0,0.7232754,3046.0,985.0,0.39616105,3029.0,926.0,0.63680166,3546.0,938.0,0.75746864,3483.0,906.0,0.34898525,1,deadlift_up
deadlift_up\20241218_203723_006.jpg,1522.0,1295.0,0.63623714,1451.0,1254.0,0.69998896,1451.0,1262.0,0.66264194,1433.0,1091.0,0.5863118,1435.0,1117.0,0.49573386,1726.0,1015.0,0.6317393,1698.0,989.0,0.78306615,2167.0,1086.0,0.34221345,2153.0,1043.0,0.49846503,2475.0,1251.0,0.6480641,2451.0,1223.0,0.4781198,2503.0,1054.0,0.75182456,2483.0,1021.0,0.6003962,3091.0,983.0,0.5713506,3061.0,938.0,0.65615994,3591.0,945.0,0.6983552,3475.0,921.0,0.4523035,1,deadlift_up
deadlift_up\20241218_203723_007.jpg,1534.0,1307.0,0.54352474,1462.0,1258.0,0.70539135,1461.0,1269.0,0.7622968,1440.0,1103.0,0.64122903,1432.0,1134.0,0.51856923,1717.0,1046.0,0.6789541,1697.0,1014.0,0.82792234,2179.0,1115.0,0.395172,2160.0,1055.0,0.50200486,2497.0,1261.0,0.6971912,2467.0,1234.0,0.40032193,2489.0,1078.0,0.74736166,2474.0,1048.0,0.6827254,3046.0,1019.0,0.35864767,3045.0,963.0,0.6248436,3574.0,972.0,0.6356134,3469.0,942.0,0.35606167,1,deadlift_up
deadlift_up\20241218_203723_008.jpg,1499.0,1309.0,0.720631,1430.0,1265.0,0.65416396,1430.0,1271.0,0.6285651,1421.0,1109.0,0.6614699,1416.0,1127.0,0.4401962,1720.0,1050.0,0.7189666,1685.0,998.0,0.8106881,2177.0,1108.0,0.23199199,2161.0,1047.0,0.3842563,2486.0,1278.0,0.6228051,2462.0,1243.0,0.44304273,2482.0,1074.0,0.7467315,2457.0,1039.0,0.5559349,3039.0,1020.0,0.4147404,3033.0,974.0,0.411785,3575.0,954.0,0.6657386,3491.0,928.0,0.43155116,1,deadlift_up
deadlift_up\20241218_203723_009.jpg,1507.0,1305.0,0.6008414,1438.0,1263.0,0.7130979,1436.0,1267.0,0.7334842,1421.0,1110.0,0.64795595,1427.0,1126.0,0.5570775,1701.0,1041.0,0.6216322,1675.0,991.0,0.7730191,2168.0,1106.0,0.3641874,2141.0,1051.0,0.5006606,2468.0,1270.0,0.6066184,2441.0,1244.0,0.41492313,2484.0,1069.0,0.7288408,2463.0,1031.0,0.5968507,3061.0,1002.0,0.57969856,3037.0,952.0,0.6408882,3574.0,954.0,0.7112629,3497.0,926.0,0.397195,1,deadlift_up
deadlift_up\20241218_203723_010.jpg,1507.0,1293.0,0.51306593,1428.0,1253.0,0.6784148,1430.0,1257.0,0.6278354,1412.0,1097.0,0.6643466,1405.0,1141.0,0.5160837,1688.0,1066.0,0.45139885,1680.0,1012.0,0.7657588,2165.0,1120.0,0.47430396,2153.0,1042.0,0.43095306,2467.0,1261.0,0.5951754,2434.0,1217.0,0.45092228,2476.0,1060.0,0.717606,2462.0,1014.0,0.5514041,3042.0,995.0,0.5335922,3014.0,936.0,0.692713,3576.0,940.0,0.6537684,3490.0,899.0,0.4485947,1,deadlift_up
deadlift_up\20241218_203723_011.jpg,1499.0,1300.0,0.6103277,1428.0,1264.0,0.61508787,1432.0,1258.0,0.61542654,1407.0,1109.0,0.6148007,1401.0,1119.0,0.47252563,1678.0,1044.0,0.79132223,1658.0,992.0,0.76395845,2120.0,1119.0,0.44309586,2128.0,1042.0,0.46461743,2464.0,1264.0,0.6757742,2431.0,1219.0,0.4994648,2483.0,1061.0,0.7146486,2472.0,1013.0,0.56929266,3039.0,994.0,0.61263436,3015.0,930.0,0.62853587,3561.0,942.0,0.5222187,3521.0,910.0,0.58887506,1,deadlift_up
deadlift_up\20241218_203723_012.jpg,1475.0,1320.0,0.5757668,1398.0,1271.0,0.51902395,1399.0,1285.0,0.64418566,1388.0,1130.0,0.4942567,1389.0,1165.0,0.5154075,1663.0,1073.0,0.59010303,1658.0,1022.0,0.7243571,2119.0,1134.0,0.31873858,2137.0,1039.0,0.3041463,2470.0,1269.0,0.6499648,2442.0,1223.0,0.36625335,2437.0,1071.0,0.66880167,2429.0,1019.0,0.74773324,2971.0,1000.0,0.4755082,2978.0,944.0,0.5910079,3548.0,926.0,0.6506537,3478.0,901.0,0.34835523,1,deadlift_up
deadlift_up\20241218_203723_013.jpg,1536.0,1313.0,0.53806156,1452.0,1279.0,0.5463336,1460.0,1277.0,0.7283951,1430.0,1127.0,0.54599607,1423.0,1163.0,0.4023671,1716.0,1057.0,0.7409787,1702.0,1013.0,0.727189,2176.0,1135.0,0.49849874,2171.0,1052.0,0.5346892,2490.0,1263.0,0.6678865,2467.0,1216.0,0.27300552,2516.0,1060.0,0.72665286,2499.0,1008.0,0.62337124,3071.0,987.0,0.44107392,3062.0,925.0,0.496341,3613.0,922.0,0.7458701,3552.0,889.0,0.45770654,1,deadlift_up
deadlift_up\20241218_203723_014.jpg,1527.0,1304.0,0.49148643,1458.0,1254.0,0.5235759,1455.0,1266.0,0.64806086,1444.0,1109.0,0.5449481,1447.0,1132.0,0.55271786,1724.0,1048.0,0.7270459,1696.0,1002.0,0.71540785,2176.0,1123.0,0.57401943,2162.0,1052.0,0.4753711,2518.0,1249.0,0.6896068,2497.0,1211.0,0.36862576,2515.0,1042.0,0.7348894,2500.0,991.0,0.73384905,3047.0,975.0,0.637175,3029.0,920.0,0.5387209,3621.0,907.0,0.65918756,3565.0,879.0,0.48202813,1,deadlift_up
deadlift_up\20241218_203723_015.jpg,1536.0,1282.0,0.59943354,1458.0,1247.0,0.6216178,1461.0,1248.0,0.7304064,1438.0,1091.0,0.6516352,1434.0,1129.0,0.43058544,1723.0,1033.0,0.6912551,1701.0,975.0,0.871416,2191.0,1125.0,0.47012028,2194.0,1026.0,0.42836478,2535.0,1234.0,0.6797416,2490.0,1198.0,0.31452334,2499.0,1041.0,0.7590542,2468.0,982.0,0.67647123,3101.0,939.0,0.47725785,3065.0,877.0,0.6907618,3663.0,899.0,0.79039985,3530.0,862.0,0.41882625,1,deadlift_up
deadlift_up\20241218_203723_016.jpg,1505.0,1246.0,0.5690399,1450.0,1205.0,0.6224731,1437.0,1211.0,0.55218697,1441.0,1044.0,0.6696036,1442.0,1062.0,0.5180926,1737.0,966.0,0.6360711,1694.0,920.0,0.7464186,2193.0,1070.0,0.46701005,2169.0,1006.0,0.47960854,2539.0,1209.0,0.7048323,2506.0,1168.0,0.33550385,2499.0,988.0,0.71467453,2459.0,948.0,0.73788214,3114.0,903.0,0.64442337,3080.0,835.0,0.68652755,3646.0,855.0,0.80261046,3551.0,830.0,0.6179035,1,deadlift_up
deadlift_up\20241218_203723_017.jpg,1516.0,1207.0,0.6270223,1445.0,1172.0,0.72667336,1446.0,1174.0,0.7207835,1422.0,1023.0,0.62489593,1417.0,1031.0,0.46161145,1714.0,958.0,0.64927393,1706.0,897.0,0.56512856,2194.0,1054.0,0.53154016,2191.0,956.0,0.36413035,2539.0,1188.0,0.6682302,2507.0,1146.0,0.331601,2525.0,967.0,0.7012044,2511.0,913.0,0.71386206,3118.0,894.0,0.54101914,3098.0,838.0,0.6250322,3647.0,850.0,0.56494284,3564.0,823.0,0.5237236,1,deadlift_up
deadlift_up\20241218_203723_018.jpg,1494.0,1191.0,0.53493893,1433.0,1145.0,0.6785581,1427.0,1153.0,0.74054706,1434.0,978.0,0.6648834,1427.0,1004.0,0.43950844,1735.0,916.0,0.74575347,1723.0,858.0,0.77446496,2215.0,1044.0,0.4914626,2204.0,928.0,0.3586567,2551.0,1174.0,0.67911255,2508.0,1141.0,0.19169682,2526.0,948.0,0.7099851,2496.0,884.0,0.738073,3120.0,885.0,0.43717173,3085.0,813.0,0.62529254,3657.0,845.0,0.7467247,3568.0,820.0,0.44968984,1,deadlift_up
deadlift_up\20241218_203723_019.jpg,1496.0,1185.0,0.69532955,1434.0,1150.0,0.7185867,1431.0,1153.0,0.6936844,1439.0,992.0,0.70966184,1420.0,996.0,0.5879721,1751.0,928.0,0.6678523,1706.0,847.0,0.80944157,2222.0,1067.0,0.5420443,2183.0,944.0,0.36505628,2533.0,1194.0,0.7014521,2504.0,1132.0,0.22219789,2508.0,965.0,0.76145536,2474.0,895.0,0.7492215,3126.0,900.0,0.48781246,3072.0,834.0,0.6453457,3673.0,868.0,0.8108797,3515.0,834.0,0.45247415,1,deadlift_up
deadlift_up\20241218_203723_020.jpg,1473.0,1192.0,0.63040864,1411.0,1156.0,0.5010377,1407.0,1158.0,0.4334763,1434.0,1001.0,0.6703508,1419.0,1003.0,0.46582717,1764.0,929.0,0.7632315,1702.0,837.0,0.818051,2221.0,1068.0,0.4489794,2169.0,936.0,0.34036833,2529.0,1230.0,0.66817886,2335.0,1122.0,0.076745994,2512.0,963.0,0.80312246,2464.0,882.0,0.7817708,3126.0,912.0,0.6028764,3056.0,820.0,0.6537131,3666.0,875.0,0.8345153,3484.0,808.0,0.51959383,1,deadlift_up
deadlift_up\20241218_203723_021.jpg,1450.0,1188.0,0.6147989,1392.0,1152.0,0.5167943,1386.0,1156.0,0.42633513,1414.0,986.0,0.6571491,1392.0,1000.0,0.43114546,1741.0,929.0,0.7080126,1665.0,830.0,0.77189183,2194.0,1075.0,0.5175715,2130.0,931.0,0.32303694,2498.0,1249.0,0.6689955,2206.0,1128.0,0.117708035,2476.0,961.0,0.80266595,2419.0,880.0,0.76812124,3090.0,908.0,0.5081772,3040.0,833.0,0.510009,3631.0,893.0,0.73177,3468.0,828.0,0.521878,1,deadlift_up
deadlift_up\20241218_203723_022.jpg,1470.0,1163.0,0.5521065,1407.0,1130.0,0.73786676,1400.0,1135.0,0.75071526,1408.0,968.0,0.5089469,1392.0,971.0,0.5616472,1729.0,921.0,0.7063086,1671.0,807.0,0.7452558,2189.0,1065.0,0.58266306,2134.0,892.0,0.27683425,2490.0,1252.0,0.66822463,2340.0,1123.0,0.08000983,2453.0,964.0,0.75311863,2400.0,875.0,0.6384487,3098.0,902.0,0.5206119,3048.0,804.0,0.65744984,3630.0,904.0,0.68592024,3452.0,824.0,0.6133273,1,deadlift_up
